CUSTOMER_ID;CREATION_DATE;REGIONAL_CODE;ORIGIN
VP02189890;06/02/2012;42;STORE
VP02539987;12/07/2017;47;WEB
VP02600768;02/09/2012;38;STORE
VP03036502;26/01/2013;11;STORE
VP03149310;16/02/2015;15;WEB
VP03284458;12/03/2018;72;STORE
VP03386599;13/05/2014;41;STORE
VP03394750;11/05/2015;32;STORE
VP03554955;19/08/2014;28;WEB
VP03852421;26/11/2015;20;WEB
VP04004274;07/01/2016;21;STORE
VP04020778;17/01/2015;14;PHONE
VP04178065;04/02/2018;17;STORE
VP04318445;11/03/2018;2;STORE
VP04338069;17/03/2018;20;STORE
VP04340584;29/03/2016;8;STORE
VP04340786;29/03/2016;12;WEB
VP04514375;10/05/2016;71;PHONE
VP04583307;21/05/2019;48;PHONE
VP04594377;18/06/2018;29;PHONE
VP04649321;11/08/2014;4;STORE
VP04859037;22/09/2016;66;PHONE
VP04886409;23/09/2017;27;WEB
VP05065633;07/12/2018;3;PHONE
VQ00325001;07/03/2004;1;WEB
VQ00344423;15/05/2003;21;WEB
VQ00360725;17/09/2004;48;WEB
VQ00360926;16/05/2002;48;WEB
VQ00391418;23/08/2004;10;WEB
VQ00402286;09/11/2008;30;WEB
VQ00410437;09/07/2013;23;WEB
VQ00421506;18/12/2004;30;WEB
VQ00421708;26/10/2001;36;WEB
VQ00429657;06/02/2002;31;WEB
VQ00429859;27/02/2006;31;WEB
VQ00435293;27/01/2005;50;WEB
VQ00435494;30/03/2010;42;WEB
VQ00454715;14/12/2004;68;STORE
VQ00757816;06/08/2013;21;PHONE
VQ00868310;23/07/2015;61;WEB
VQ00984036;26/01/2002;62;WEB
VQ00992388;21/05/2010;41;WEB
VQ01050251;27/01/2004;9;STORE
VQ01053170;12/07/2004;53;WEB
VQ01397631;02/08/2001;76;WEB
VQ01833365;22/08/2014;9;STORE
VQ02042879;10/12/2012;40;STORE
VQ02241526;24/01/2017;1;STORE
VQ02621912;07/09/2012;34;STORE
VQ03686391;01/09/2017;11;STORE
VQ04003481;19/12/2018;48;PHONE
VQ04182705;03/03/2014;76;WEB
VQ04452598;30/04/2015;37;WEB
VQ04532600;26/05/2014;6;PHONE
VQ04599017;15/07/2015;11;PHONE
VQ04791827;12/09/2015;47;PHONE
VQ04808532;21/09/2014;1;PHONE
VQ04844256;07/09/2018;7;STORE
VR00312937;08/11/2001;11;WEB
VR00324208;16/10/2003;36;WEB
VR00343428;08/04/2005;21;WEB
VR00351579;10/04/2007;20;WEB
VR00404008;08/02/2002;30;WEB
VR00404210;25/10/2007;23;WEB
VR00415078;12/01/2003;64;WEB
VR00426147;12/04/2003;17;WEB
VR00696242;27/10/2004;50;WEB
VR00765376;23/11/2012;48;WEB
VR00806735;31/03/2011;62;WEB
VR00994312;04/04/2005;41;WEB
VR01018765;07/02/2005;34;WEB
VR01018967;22/04/2001;34;WEB
VR01024602;08/10/2014;52;WEB
VR01027118;25/03/2004;60;WEB
VR01027319;23/04/2001;60;WEB
VR01040904;26/01/2015;49;WEB
VR01101484;02/06/2006;63;WEB
VR01393919;02/08/2004;67;STORE
VR01451984;26/03/2013;13;STORE
VR01548288;06/05/2011;41;STORE
VR01763236;04/08/2015;5;STORE
VR02176831;03/02/2012;17;STORE
VR02557419;18/07/2017;47;STORE
VR02731411;08/10/2012;15;STORE
VR03117232;11/02/2014;29;WEB
VR03188881;06/02/2018;33;STORE
VR03390245;19/04/2018;20;WEB
VR03448108;23/05/2018;42;WEB
VR03517242;13/07/2018;15;STORE
VR03519757;15/08/2013;5;STORE
VR03544815;28/07/2017;37;STORE
VR03856269;28/11/2015;48;WEB
VR04148502;17/02/2015;43;STORE
VR04220152;19/02/2017;3;PHONE
VR04498599;17/04/2019;36;STORE
VR04515304;17/05/2015;11;WEB
VR04741120;13/08/2018;37;STORE
VR05091418;15/12/2019;30;STORE
VS00353503;11/02/2001;3;WEB
VS00361654;08/12/2004;48;STORE
VS00367088;21/10/2009;25;WEB
VS00367289;21/07/2001;25;WEB
VS00394862;29/10/2001;13;WEB
VS00403013;03/03/2006;30;WEB
VS00403215;07/05/2003;11;WEB
VS00414083;20/08/2006;8;WEB
VS00455442;22/02/2001;39;WEB
VS00535444;27/09/2008;8;PHONE
VS00838949;24/04/2009;59;WEB
VS00940888;30/08/2012;20;STORE
VS00984763;16/02/2015;70;WEB
VS00993116;25/04/2004;41;WEB
VS00993317;08/05/2008;41;STORE
VS01039909;23/07/2010;46;WEB
VS01050979;18/05/2002;26;WEB
VS01051180;14/09/2014;7;STORE
VS01053696;27/08/2001;71;WEB
VS01056614;20/04/2004;43;WEB
VS01062250;02/04/2001;33;WEB
VS01086904;27/12/2010;34;WEB
VS01100691;01/08/2001;35;WEB
VS01108842;03/01/2013;28;STORE
VS01392924;25/09/2003;38;WEB
VS01759524;20/08/2012;30;WEB
VS02148666;15/01/2013;6;STORE
VS02600702;08/08/2016;20;STORE
VS03036235;26/01/2013;15;STORE
VS03259536;24/03/2015;15;STORE
VS03306732;20/04/2013;28;STORE
VS03314883;16/04/2014;44;PHONE
VS03325751;20/04/2014;33;WEB
VS03940710;28/12/2014;37;STORE
VS04122853;17/01/2019;11;STORE
VS04233145;10/03/2015;48;WEB
VS04423237;15/04/2016;17;WEB
VS04431590;06/04/2018;15;PHONE
VS04461678;03/05/2015;36;PHONE
VS04514309;04/05/2017;23;WEB
VS04519743;18/05/2015;17;WEB
VS04585958;16/06/2015;7;PHONE
VS04594311;28/06/2016;53;STORE
VS04607896;03/07/2018;64;STORE
VS04646538;11/07/2019;70;PHONE
VS04723823;22/08/2016;59;WEB
VS04751195;20/08/2017;11;PHONE
VS05010421;14/11/2018;11;PHONE
VT00297362;21/03/2006;6;WEB
VT00297564;30/05/2004;6;WEB
VT00325137;12/02/2003;1;WEB
VT00338722;10/08/2004;36;WEB
VT00338923;21/07/2011;36;WEB
VT00344156;22/02/2003;21;WEB
VT00352710;29/04/2002;3;WEB
VT00360861;30/05/2005;48;WEB
VT00383000;15/01/2010;25;WEB
VT00385717;27/12/2001;20;WEB
VT00390949;03/02/2014;19;WEB
VT00391151;27/10/2010;10;STORE
VT00402019;14/04/2001;30;WEB
VT00402220;25/01/2006;30;STORE
VT00421441;22/12/2001;30;WEB
VT00429592;23/05/2004;31;WEB
VT00429793;17/05/2004;31;WEB
VT00890383;04/08/2008;29;WEB
VT00914836;04/08/2013;35;WEB
VT00983769;27/01/2004;65;WEB
VT00992323;22/02/2003;41;WEB
VT01019694;15/11/2004;70;WEB
VT01019896;07/08/2011;34;WEB
VT01028047;24/05/2007;4;WEB
VT01049984;09/03/2010;9;WEB
VT01052903;24/09/2004;53;WEB
VT01110766;13/08/2001;37;WEB
VT01121634;09/01/2001;58;WEB
VT01232127;24/08/2011;3;PHONE
VT01968447;05/10/2015;1;STORE
VT02067468;26/12/2011;28;STORE
VT02067670;10/12/2014;3;STORE
VT02169408;23/01/2013;42;STORE
VT02315827;23/06/2014;49;STORE
VT02329613;25/03/2013;45;STORE
VT02351551;27/03/2014;3;STORE
VT03341462;03/05/2013;35;PHONE
VT03457389;06/06/2017;56;WEB
VT04022636;24/01/2014;78;PHONE
VT04273510;27/02/2018;48;PHONE
VT04331373;22/03/2017;44;STORE
VT04389034;20/03/2019;51;PHONE
VT04576813;31/05/2017;13;PHONE
VT04623405;03/07/2019;41;PHONE
VT04670400;30/07/2017;30;WEB
VT04960118;14/10/2017;70;PHONE
VT04970986;26/10/2016;7;STORE
VU00304720;28/05/2007;6;WEB
VU00313072;12/11/2004;11;WEB
VU00368017;15/02/2001;25;WEB
VU00387237;12/12/2010;16;WEB
VU00395590;19/03/2002;13;WEB
VU00403942;20/12/2001;30;WEB
VU00406861;27/03/2011;42;WEB
VU00415012;26/01/2005;64;WEB
VU00428798;18/03/2007;47;WEB
VU00434434;20/12/2007;50;WEB
VU00696377;12/03/2005;50;WEB
VU00814820;22/12/2011;41;STORE
VU00839475;13/01/2010;56;PHONE
VU00938899;10/09/2011;42;STORE
VU00969189;20/09/2002;32;WEB
VU00993843;14/06/2004;41;WEB
VU00994045;13/09/2010;41;STORE
VU01018699;26/08/2004;34;WEB
VU01018901;02/02/2003;34;WEB
VU01041040;22/05/2004;49;WEB
VU01048989;28/11/2004;7;WEB
VU01049191;02/04/2015;7;WEB
VU01062977;14/04/2011;4;STORE
VU01068613;24/01/2004;58;WEB
VU01109972;04/04/2007;13;WEB
VU01393853;14/08/2010;67;STORE
VU01542586;06/05/2011;31;WEB
VU02485704;07/05/2017;39;STORE
VU02692703;02/09/2016;44;WEB
VU02882594;02/12/2014;7;STORE
VU03293673;03/04/2015;40;STORE
VU03310177;02/04/2016;43;STORE
VU04046497;05/01/2018;61;PHONE
VU04357749;13/04/2014;53;PHONE
VU04584170;22/06/2014;13;WEB
VU04619894;03/07/2019;55;PHONE
VU04677959;22/08/2014;41;WEB
VU04688827;18/08/2015;3;STORE
VU04843195;19/09/2016;33;PHONE
VU05019703;23/11/2017;47;WEB
VU05088635;12/12/2019;13;WEB
VV00311876;04/02/2001;14;WEB
VV00325663;02/02/2003;11;WEB
VV00339651;30/11/2007;21;WEB
VV00342166;24/02/2010;36;PHONE
VV00353236;05/10/2010;3;WEB
VV00386646;17/11/2006;16;STORE
VV00394595;03/12/2002;13;WEB
VV00394797;14/01/2014;13;PHONE
VV00403149;07/05/2003;30;WEB
VV00405665;10/06/2006;42;WEB
VV00405866;28/03/2006;23;WEB
VV00414017;28/12/2004;8;WEB
VV00435955;21/09/2006;15;WEB
VV00755963;13/04/2011;17;WEB
VV00786253;27/09/2011;11;WEB
VV00993050;14/01/2004;41;STORE
VV01050913;09/12/2005;26;PHONE
VV01051115;27/03/2004;26;WEB
VV01053832;20/03/2005;71;WEB
VV01056549;12/04/2011;43;STORE
VV01067417;08/03/2003;58;WEB
VV01067618;04/01/2002;58;WEB
VV01078486;25/08/2015;49;WEB
VV01078688;14/05/2004;53;STORE
VV01100424;25/01/2005;35;WEB
VV01100625;27/03/2012;35;STORE
VV01108776;10/11/2004;28;WEB
VV01108978;13/12/2005;28;STORE
VV01202565;10/01/2014;60;PHONE
VV01392859;29/01/2007;27;WEB
VV01393060;23/03/2003;75;WEB
VV01467225;23/03/2014;67;STORE
VV01745672;02/08/2014;33;WEB
VV02082184;13/12/2014;48;STORE
VV02140248;21/01/2012;3;STORE
VV02410141;17/04/2014;15;WEB
VV02804516;15/10/2015;29;WEB
VV03386467;18/05/2013;36;PHONE
VV03518697;16/07/2018;1;STORE
VV03598699;17/08/2016;73;STORE
VV03730928;26/09/2015;35;PHONE
VV03863561;24/11/2016;11;WEB
VV04106082;02/02/2016;32;STORE
VV04527828;30/04/2018;7;PHONE
VV04676964;21/07/2019;59;PHONE
VV04872491;03/10/2015;7;PHONE
VV04891913;07/10/2015;41;WEB
VV05024344;13/11/2019;18;STORE
VW00297095;24/01/2004;6;WEB
VW00297296;23/03/2003;6;WEB
VW00344291;01/06/2005;21;WEB
VW00352241;24/02/2014;3;STORE
VW00393600;28/07/2006;10;WEB
VW00404670;23/02/2005;23;WEB
VW00404871;14/12/2008;23;WEB
VW00421173;10/04/2003;30;PHONE
VW00429526;14/04/2002;27;WEB
VW00435161;11/03/2005;50;WEB
VW00440595;02/06/2001;47;WEB
VW00443514;11/09/2003;47;STORE
VW00846039;17/07/2008;15;STORE
VW01019628;23/02/2003;15;WEB
VW01027981;21/12/2004;4;WEB
VW01052837;19/09/2006;53;WEB
VW01077491;19/08/2005;7;STORE
VW01077693;02/04/2006;55;WEB
VW01110700;17/02/2006;37;WEB
VW01121568;14/03/2003;18;WEB
VW01240414;10/04/2009;76;WEB
VW01397298;08/12/2002;24;WEB
VW01397499;13/02/2003;24;WEB
VW01838667;30/08/2013;50;STORE
VW02116913;12/01/2012;54;STORE
VW02144687;27/12/2015;31;STORE
VW02249545;26/01/2017;46;STORE
VW02412266;11/04/2015;20;WEB
VW02494784;04/06/2014;34;STORE
VW03198097;08/03/2014;30;STORE
VW03341396;24/04/2014;27;STORE
VW03724701;24/09/2015;37;WEB
VW04011500;13/01/2015;16;STORE
VW04496543;17/05/2014;18;STORE
VW04629176;25/07/2016;46;PHONE
VW04708775;17/08/2016;19;WEB
VW04774990;20/08/2018;22;PHONE
VW04805482;20/08/2019;1;PHONE
VW04896352;21/09/2018;25;WEB
VW04926843;23/10/2014;62;PHONE
VX00313007;17/10/2004;11;WEB
VX00351649;09/03/2005;20;WEB
VX00367951;17/05/2010;25;WEB
VX00406594;14/02/2001;42;WEB
VX00406795;05/05/2002;23;WEB
VX00414745;02/06/2006;57;STORE
VX00414946;24/12/2010;54;WEB
VX00425814;09/05/2011;17;WEB
VX00434368;10/02/2003;50;WEB
VX00696110;31/10/2012;50;STORE
VX00853397;02/05/2011;60;PHONE
VX00968922;21/09/2008;32;WEB
VX00969123;09/02/2006;32;WEB
VX00985627;17/01/2009;7;WEB
VX01013200;11/03/2008;7;STORE
VX01013401;25/04/2005;7;WEB
VX01018634;03/03/2001;34;WEB
VX01040773;17/05/2012;46;WEB
VX01049125;17/04/2005;26;WEB
VX01068547;08/12/2001;59;WEB
VX01109705;30/03/2008;13;WEB
VX01393788;13/02/2002;67;WEB
VX02041552;09/12/2012;23;STORE
VX02270488;06/03/2012;21;STORE
VX02706021;01/10/2012;78;WEB
VX02813596;30/10/2013;11;STORE
VX03188548;20/02/2016;40;STORE
VX03254965;20/03/2015;30;STORE
VX03439624;16/05/2018;24;WEB
VX03439825;22/05/2017;49;WEB
VX03729140;07/10/2013;44;STORE
VX03784286;13/10/2014;62;PHONE
VX03792437;15/10/2014;45;STORE
VX04164673;16/02/2016;35;PHONE
VX04189730;09/02/2018;15;STORE
VX04451472;22/04/2016;11;STORE
VX04561966;27/05/2016;11;PHONE
VX04669541;05/08/2016;73;STORE
VX04881571;05/10/2015;11;PHONE
VY00312012;07/12/2002;14;WEB
VY00320364;28/08/2009;11;STORE
VY00325597;16/09/2009;11;WEB
VY00339383;17/02/2006;36;WEB
VY00353170;23/05/2002;3;WEB
VY00353371;02/04/2006;3;WEB
VY00361522;19/12/2005;48;WEB
VY00361724;28/02/2004;48;WEB
VY00367158;28/05/2011;25;WEB
VY00386378;21/07/2005;20;WEB
VY00394529;10/01/2005;13;WEB
VY00394731;18/01/2004;13;WEB
VY00402882;15/04/2001;30;STORE
VY00403083;27/02/2003;30;WEB
VY00405599;28/01/2006;42;STORE
VY00405800;05/08/2013;42;WEB
VY00422304;21/04/2009;36;STORE
VY00435889;14/03/2003;15;WEB
VY00719971;04/04/2010;1;WEB
VY00755897;14/02/2013;17;WEB
VY00786187;09/04/2011;30;PHONE
VY00984632;10/04/2006;70;WEB
VY00992783;06/05/2002;41;WEB
VY01039979;15/11/2003;7;WEB
VY01050847;19/04/2003;26;WEB
VY01051049;21/11/2004;26;WEB
VY01053766;22/09/2002;71;STORE
VY01061917;26/10/2002;33;WEB
VY01078420;10/02/2013;49;WEB
VY01337647;13/02/2013;41;STORE
VY01398227;14/06/2004;75;WEB
VY01530658;10/04/2014;47;STORE
VY01789884;07/08/2015;70;WEB
VY02327356;28/02/2017;28;WEB
VY02735719;10/09/2017;38;STORE
VY03314550;21/04/2013;57;STORE
VY03314752;16/04/2014;18;WEB
VY03764071;28/09/2016;72;STORE
VY03852425;20/11/2016;41;PHONE
VY03871444;16/12/2013;71;WEB
VY04535913;24/05/2015;70;PHONE
VY04544266;07/05/2018;51;STORE
VY04547184;14/05/2017;68;PHONE
VY04569323;08/06/2015;29;WEB
VY04580191;07/06/2016;31;PHONE
VY04649124;05/08/2015;7;PHONE
VY04671061;18/07/2019;47;WEB
VY04676898;15/08/2015;26;STORE
VY04728924;10/08/2018;36;PHONE
VY04798058;13/09/2015;47;PHONE
VZ00297029;11/10/2003;6;WEB
VZ00324602;24/05/2003;1;WEB
VZ00324804;29/03/2003;1;WEB
VZ00338590;21/09/2007;36;WEB
VZ00344226;19/01/2003;21;STORE
VZ00401887;10/04/2003;30;WEB
VZ00402089;27/01/2003;30;WEB
VZ00404604;25/10/2005;23;WEB
VZ00404806;11/01/2002;23;WEB
VZ00421309;29/12/2004;30;WEB
VZ00426743;12/08/2008;76;WEB
VZ00440731;05/12/2010;47;WEB
VZ00796060;05/11/2007;37;STORE
VZ00845772;19/07/2009;34;PHONE
VZ00859760;15/07/2015;5;WEB
VZ01019764;21/03/2004;15;WEB
VZ01027714;27/08/2003;60;WEB
VZ01110433;18/04/2002;37;WEB
VZ01110634;14/11/2005;37;STORE
VZ01328501;18/02/2012;41;STORE
VZ01400151;19/03/2011;42;STORE
VZ01714322;08/08/2011;8;WEB
VZ01882678;19/09/2012;24;STORE
VZ02657439;30/08/2015;3;WEB
VZ03349481;23/04/2015;45;PHONE
VZ03432402;16/05/2017;39;WEB
VZ03614142;07/08/2018;11;STORE
VZ04256673;18/02/2019;71;PHONE
VZ04276095;08/03/2017;15;WEB
VZ04697841;22/08/2015;33;STORE
VZ04868713;20/09/2017;40;PHONE
WA00324401;06/06/2005;1;WEB
WA00343823;02/11/2001;21;WEB
WA00351974;16/05/2004;3;WEB
WA00360326;03/03/2001;8;WEB
WA00395849;18/04/2004;13;WEB
WA00396050;25/03/2001;13;WEB
WA00404201;10/02/2005;23;WEB
WA00415271;04/02/2002;64;WEB
WA00429259;28/01/2006;27;STORE
WA00434491;01/02/2003;50;WEB
WA00434693;31/01/2004;50;WEB
WA00440328;05/02/2001;47;WEB
WA00765367;26/10/2013;19;WEB
WA00784789;25/04/2010;1;WEB
WA00798777;19/05/2015;30;WEB
WA00994304;25/07/2007;41;WEB
WA01019361;24/09/2004;34;WEB
WA01027512;27/09/2005;60;WEB
WA01049450;14/11/2005;7;WEB
WA01077023;25/11/2014;17;WEB
WA01121301;19/11/2010;18;STORE
WA01374892;14/02/2015;30;WEB
WA02000920;08/11/2015;57;STORE
WA02119161;31/12/2013;6;STORE
WA02196648;22/01/2015;3;STORE
WA02229453;19/01/2017;13;STORE
WA02364601;14/04/2012;39;WEB
WA02756460;18/10/2012;47;STORE
WA02902275;08/12/2014;11;PHONE
WA03525586;17/07/2018;15;WEB
WA03597235;05/09/2013;60;PHONE
WA03914325;22/12/2014;11;WEB
WA04021698;05/01/2017;42;WEB
WA04132192;27/01/2018;23;STORE
WA04198407;07/03/2014;65;STORE
WA04261906;10/03/2016;42;WEB
WA04559372;20/05/2017;53;PHONE
WA04741515;13/08/2018;48;PHONE
WA04785591;21/08/2018;19;STORE
WB00331758;18/01/2008;1;PHONE
WB00339909;31/03/2003;21;STORE
WB00353696;06/02/2005;3;WEB
WB00386703;24/08/2001;16;WEB
WB00403408;15/02/2011;11;WEB
WB00414477;11/02/2002;54;WEB
WB00422628;23/01/2008;36;WEB
WB00425345;24/05/2005;17;WEB
WB00770008;05/04/2014;3;STORE
WB00836425;05/07/2015;57;WEB
WB00839142;18/03/2012;58;WEB
WB00985158;07/06/2010;70;WEB
WB00993309;16/03/2003;41;WEB
WB00993510;28/02/2002;41;WEB
WB01018165;01/03/2001;34;WEB
WB01026517;10/05/2009;4;STORE
WB01040304;11/05/2002;46;WEB
WB01051172;14/04/2004;7;WEB
WB01056807;24/08/2005;43;WEB
WB01062241;01/08/2003;33;WEB
WB01062443;13/04/2008;45;WEB
WB01067675;03/04/2007;58;STORE
WB01078745;30/08/2010;7;WEB
WB01100884;08/11/2007;78;WEB
WB01109236;14/03/2013;28;WEB
WB01134092;13/12/2015;42;WEB
WB01393117;18/04/2003;38;WEB
WB01398551;18/06/2010;64;WEB
WB01707490;18/07/2014;57;STORE
WB01820499;08/09/2011;47;WEB
WB01925558;08/09/2016;18;PHONE
WB02253516;27/01/2017;22;WEB
WB02487886;08/05/2017;9;STORE
WB02529044;12/07/2016;13;STORE
WB02573524;24/08/2012;21;STORE
WB02727892;06/09/2017;5;STORE
WB02931771;10/12/2015;19;STORE
WB03408663;02/05/2017;1;WEB
WB03455658;18/06/2015;33;WEB
WB03634883;02/09/2015;50;PHONE
WB03635084;14/08/2018;22;STORE
WB03640518;02/09/2015;8;STORE
WB03775465;19/10/2013;22;STORE
WB03990413;28/12/2016;15;STORE
WB04015269;20/01/2014;16;PHONE
WB04324208;25/03/2016;4;WEB
WB04594302;10/07/2014;6;PHONE
WB04691009;30/07/2018;68;PHONE
WB04806937;27/08/2018;35;PHONE
WB04872951;04/10/2015;20;WEB
WB04881102;16/09/2018;66;PHONE
WC00325128;13/08/2002;1;WEB
WC00336198;28/07/2005;11;WEB
WC00338915;15/03/2002;36;WEB
WC00352903;24/01/2009;3;WEB
WC00360852;04/10/2006;48;STORE
WC00402413;19/02/2009;30;PHONE
WC00405130;02/06/2005;23;WEB
WC00405332;25/05/2001;23;WEB
WC00416200;14/03/2010;8;WEB
WC00421835;08/02/2006;36;WEB
WC00818725;04/01/2006;9;WEB
WC00840864;19/07/2013;21;WEB
WC00953873;30/08/2014;36;WEB
WC00984163;27/12/2001;62;WEB
WC00984365;31/12/2005;70;WEB
WC00992516;04/03/2002;41;WEB
WC01050177;05/09/2005;9;WEB
WC01067084;23/03/2004;59;WEB
WC01110959;04/04/2012;28;PHONE
WC01265327;11/02/2011;57;STORE
WC01301253;18/01/2016;12;STORE
WC01392123;14/03/2011;13;WEB
WC01428048;10/03/2014;11;STORE
WC01428250;10/03/2014;35;STORE
WC01444753;03/03/2016;24;STORE
WC01739704;25/07/2015;35;PHONE
WC02084366;07/12/2015;28;STORE
WC02180872;16/01/2015;33;WEB
WC02349228;07/04/2012;61;STORE
WC02406890;22/04/2013;45;STORE
WC02476024;01/06/2012;37;STORE
WC02674469;22/08/2017;46;WEB
WC03005143;19/01/2013;47;WEB
WC03253300;07/03/2017;18;STORE
WC03352724;11/04/2017;6;STORE
WC03843403;31/10/2016;72;WEB
WC04163411;28/02/2014;12;WEB
WC04331364;10/03/2019;3;STORE
WC04350988;13/03/2019;12;WEB
WC04560502;21/05/2017;4;PHONE
WC04576804;06/06/2016;43;WEB
WC04629435;13/07/2018;30;PHONE
WC04871956;09/10/2014;26;PHONE
WD00313064;23/06/2008;11;WEB
WD00343555;09/09/2005;21;STORE
WD00351706;26/04/2003;20;WEB
WD00351908;19/08/2001;3;WEB
WD00368411;05/02/2003;25;WEB
WD00395783;01/02/2003;13;WEB
WD00404135;06/12/2004;36;WEB
WD00404337;27/01/2001;23;WEB
WD00406852;01/01/2001;23;WEB
WD00426073;16/08/2002;17;WEB
WD00429193;24/02/2009;27;WEB
WD00434425;30/01/2004;50;WEB
WD00437344;01/01/2012;50;WEB
WD00453847;19/10/2005;39;WEB
WD00986087;02/09/2004;22;WEB
WD01018892;22/02/2005;34;WEB
WD01049585;12/08/2003;7;WEB
WD01101611;23/02/2012;63;WEB
WD01109964;15/12/2003;13;WEB
WD01110165;22/10/2007;37;WEB
WD01121235;17/10/2002;18;STORE
WD01190167;28/12/2013;48;STORE
WD01236961;07/02/2011;11;STORE
WD01394046;22/08/2004;67;WEB
WD01396965;18/05/2003;24;WEB
WD01542779;17/04/2014;47;STORE
WD01906864;30/09/2012;15;STORE
WD02091724;24/12/2013;33;WEB
WD02204733;12/02/2012;16;STORE
WD02425317;24/04/2014;63;WEB
WD02469595;09/05/2015;47;STORE
WD02858132;01/12/2013;4;STORE
WD03222217;18/02/2018;11;WEB
WD03357365;03/05/2014;49;WEB
WD03412309;03/05/2017;59;STORE
WD03450952;27/06/2013;9;PHONE
WD03682605;17/09/2014;46;PHONE
WD03892321;22/12/2013;59;WEB
WD04110188;15/02/2014;33;PHONE
WD04132126;09/02/2016;30;WEB
WD04245135;20/03/2014;15;WEB
WD04595231;19/07/2014;23;PHONE
WD04719310;07/08/2018;8;STORE
WD04827086;01/09/2018;26;STORE
WD04917956;30/09/2017;7;PHONE
WE00339642;05/05/2003;21;WEB
WE00353630;06/08/2004;3;STORE
WE00386637;01/03/2004;16;WEB
WE00386839;25/08/2003;16;WEB
WE00394990;14/09/2006;13;WEB
WE00405858;06/06/2003;23;WEB
WE00406059;10/03/2003;42;WEB
WE00414412;06/02/2003;54;WEB
WE00422563;01/12/2010;36;WEB
WE00425280;24/04/2006;76;STORE
WE00455570;06/09/2006;61;WEB
WE00769942;14/05/2012;3;WEB
WE00816937;12/07/2008;49;WEB
WE00888385;17/11/2008;18;WEB
WE00968589;23/03/2005;57;WEB
WE00993243;17/04/2005;41;WEB
WE00993445;28/02/2004;41;WEB
WE01018301;13/06/2003;22;WEB
WE01054025;12/01/2003;66;WEB
WE01062176;23/08/2004;33;WEB
WE01062377;18/10/2003;45;WEB
WE01067811;13/12/2004;58;WEB
WE01100818;30/07/2007;35;WEB
WE01109171;12/04/2004;28;WEB
WE01120240;26/11/2012;25;STORE
WE01202758;29/12/2015;53;STORE
WE01233048;18/01/2014;3;STORE
WE01393052;19/04/2002;38;WEB
WE01393253;23/04/2012;38;WEB
WE01398687;27/04/2011;24;WEB
WE01412474;03/03/2014;37;WEB
WE01450915;14/03/2015;14;STORE
WE01475972;08/04/2012;11;WEB
WE01621787;24/04/2016;30;WEB
WE02269954;10/02/2016;47;WEB
WE02399668;20/04/2013;53;WEB
WE02413253;30/03/2017;25;WEB
WE02611899;16/08/2015;6;STORE
WE02940058;24/12/2013;30;STORE
WE02997720;11/01/2014;1;STORE
WE03444725;27/05/2017;37;STORE
WE03505305;17/07/2017;45;PHONE
WE03893842;10/12/2015;51;PHONE
WE04141999;10/02/2016;57;PHONE
WE04274430;14/03/2016;36;WEB
WE04302003;11/03/2017;21;STORE
WE04348797;30/03/2016;46;STORE
WE04390156;08/04/2016;36;WEB
WE04451139;29/04/2015;9;PHONE
WE04461806;03/05/2015;36;PHONE
WE04533858;23/05/2015;40;PHONE
WE04619093;20/07/2016;30;STORE
WE04643949;28/07/2016;58;STORE
WE04831324;21/09/2015;1;STORE
WE04955403;18/10/2016;40;PHONE
WF00325062;09/04/2001;1;WEB
WF00325264;02/09/2007;1;WEB
WF00330496;09/02/2009;1;PHONE
WF00338849;29/04/2001;36;WEB
WF00339050;27/01/2001;36;WEB
WF00344484;02/02/2006;21;WEB
WF00352635;07/04/2006;3;WEB
WF00352837;02/07/2014;3;WEB
WF00360988;26/03/2003;48;WEB
WF00383127;05/03/2011;25;WEB
WF00385844;12/12/2005;20;WEB
WF00391278;19/09/2003;10;WEB
WF00404863;19/08/2010;42;WEB
WF00429719;03/04/2002;31;STORE
WF00440788;13/02/2005;47;WEB
WF00452059;22/01/2010;68;WEB
WF00840798;11/11/2012;58;WEB
WF00962160;21/09/2011;6;WEB
WF00992248;14/08/2010;41;STORE
WF01019821;09/09/2005;15;WEB
WF01050111;26/12/2002;9;WEB
WF01053030;25/02/2005;53;WEB
WF01077684;29/08/2003;55;WEB
WF01325841;30/01/2015;3;STORE
WF01397491;23/07/2001;24;WEB
WF01397692;23/02/2002;76;WEB
WF01965656;27/09/2016;29;WEB
WF02045658;05/12/2013;77;STORE
WF02407025;10/04/2015;68;WEB
WF02500612;19/07/2012;56;WEB
WF02701774;29/09/2012;60;PHONE
WF02768191;09/10/2014;41;STORE
WF03024499;30/12/2016;54;STORE
WF03057708;31/12/2017;80;STORE
WF03082564;20/01/2016;21;STORE
WF03096149;04/02/2014;19;STORE
WF03126640;22/02/2013;50;STORE
WF03231297;04/03/2016;13;STORE
WF03399653;12/05/2015;64;STORE
WF03468586;13/07/2015;62;WEB
WF03548185;25/07/2017;45;STORE
WF03587029;27/08/2014;45;WEB
WF03857325;12/12/2013;17;PHONE
WF04094211;22/01/2017;44;STORE
WF04268001;20/02/2019;39;PHONE
WF04411502;26/03/2019;40;STORE
WF04800039;19/09/2014;7;PHONE
WF04935389;12/10/2016;74;STORE
WG00312998;26/07/2003;11;WEB
WG00313200;19/11/2004;11;WEB
WG00351641;03/03/2002;20;WEB
